,cleaned_text,sentiment,stats,comments,retweets,quotes,likes
1939,,Neutral,"Oct 4, 2023 · 12:21 PM UTC",0,0,0,0
1940,poor acting ,Negative,"Oct 4, 2023 · 12:17 PM UTC",0,0,0,0
1941,the pain we get seeing such is too muchkyoka nga ffe tunywedde beer paka be kidneys nga zilwadde,Neutral,"Oct 4, 2023 · 12:17 PM UTC",0,0,0,13
1942, but upkeep can be costly at least this makes them work for it,Negative,"Oct 4, 2023 · 12:09 PM UTC",0,0,0,1
1943,these guys never learn,Neutral,"Oct 4, 2023 · 12:07 PM UTC",0,0,0,1
1944,youve decided to be a truthful meeehn,Positive,"Oct 4, 2023 · 12:07 PM UTC",2,8,0,115
1945,big man anytime now we shall be attacking,Neutral,"Oct 4, 2023 · 12:05 PM UTC",0,0,0,1
1946,naambiwa hio beer iko down so ni kama kuona nikita kering aki advertise jug ya keg definitely the wrong choice of influencer,Negative,"Oct 4, 2023 · 12:05 PM UTC",0,1,0,1
1947,ugandans are comedians,Neutral,"Oct 4, 2023 · 11:58 AM UTC",0,1,0,24
1948,your real clients are in knh ward 6b life is too short,Positive,"Oct 4, 2023 · 11:58 AM UTC",0,0,0,3
1949,thus so true,Positive,"Oct 4, 2023 · 11:55 AM UTC",0,0,0,1
1950,eabl is not interested in marketing to the existing drunkard communitty wanataka your new 18year old sisters and daughters to join the bandwagon  thats why the marketing is aligned to them angalia billboards zote in the last couple of months its a young female consumer,Positive,"Oct 4, 2023 · 11:52 AM UTC",0,0,0,0
1951,more reasons why eabl is making loses,Positive,"Oct 4, 2023 · 11:52 AM UTC",0,0,0,0
1952,time flies 15 years ago only made possible by scholarship deeply grateful,Neutral,"Oct 4, 2023 · 11:51 AM UTC",0,0,0,3
1953,bro niiwe nobwokuba ori recruiter i cant blame them ,Neutral,"Oct 4, 2023 · 11:50 AM UTC",1,0,0,2
1954,huoni kwa frame ametupima,Neutral,"Oct 4, 2023 · 11:45 AM UTC",0,0,0,1
1955,sad kitu gani saa unakuwa emotional,Negative,"Oct 4, 2023 · 11:43 AM UTC",1,1,0,2
1956,everything in kenya is fraud ,Neutral,"Oct 4, 2023 · 11:39 AM UTC",0,0,0,0
1957,its sad,Negative,"Oct 4, 2023 · 11:38 AM UTC",1,0,0,0
1958,if she doesnt wanna know me i wanna wama me tell me whats the real fact,Positive,"Oct 4, 2023 · 11:36 AM UTC",1,0,0,1
1959,ceo of jane karuku is a feminist and would rather give jobs to these young womenthey dont like to see young men thrive,Positive,"Oct 4, 2023 · 11:34 AM UTC",0,0,0,0
1960,mnasema eabl watumie the real customers yet mnajua hao customers wakitumiwa wakianza hawatamaliza,Positive,"Oct 4, 2023 · 11:31 AM UTC",0,0,0,2
1961,,Neutral,"Oct 4, 2023 · 11:31 AM UTC",0,0,0,0
1962,this what exactly was saying is the problem,Positive,"Oct 4, 2023 · 11:31 AM UTC",0,0,0,1
1963,tell me how someone with yellow eyes and pink lips can be used in an ad unfortunately if alcohol companies use images of actual drinkers in adverts those adverts would serve as deterents and not enablers of sales especially cheap liquor,Positive,"Oct 4, 2023 · 11:24 AM UTC",0,0,0,1
1964,right now,Positive,"Oct 4, 2023 · 11:23 AM UTC",0,0,0,1
1965,go woke go broke no wonder the record losses,Neutral,"Oct 4, 2023 · 11:23 AM UTC",0,0,0,0
1966,give this guy his flowers already,Neutral,"Oct 4, 2023 · 11:23 AM UTC",0,1,0,2
1967,gigs are for relatives and friends,Neutral,"Oct 4, 2023 · 11:23 AM UTC",0,0,0,1
1968,exactly,Positive,"Oct 4, 2023 · 11:21 AM UTC",0,0,0,0
1969,can do this adds for free your die hard fan,Positive,"Oct 4, 2023 · 11:20 AM UTC",0,0,0,1
1970,the target audience for this ad is men and we are very happy with all the frames,Positive,"Oct 4, 2023 · 11:13 AM UTC",0,0,0,0
1971,what has been saying for years,Neutral,"Oct 4, 2023 · 11:08 AM UTC",1,2,0,6
1972, seems like doesnt trust drunkards enough to do adverts with them eeeeiyyy  frame 3 was a miss ,Neutral,"Oct 4, 2023 · 11:07 AM UTC",1,3,0,14
1973,drunkard is misused here ssebo,Neutral,"Oct 4, 2023 · 11:06 AM UTC",0,0,0,0
1974,should look for me,Neutral,"Oct 4, 2023 · 11:04 AM UTC",0,1,0,1
1975,im here incase you need a real consumer i have receipts,Positive,"Oct 4, 2023 · 10:52 AM UTC",0,0,0,2
1976,same as tecno that contract iphone users to promote their productogenda okulaba nga post eriko twitter for iphone ekuba advert ya tecno,Neutral,"Oct 4, 2023 · 10:49 AM UTC",0,0,0,1
1977,attack,Neutral,"Oct 4, 2023 · 10:49 AM UTC",0,0,0,12
1978,nalubega catching strays,Positive,"Oct 4, 2023 · 10:39 AM UTC",0,0,0,1
1979, ,Neutral,"Oct 4, 2023 · 10:38 AM UTC",0,0,0,2
1980,boycott eabl,Neutral,"Oct 4, 2023 · 10:37 AM UTC",0,0,0,0
1981,not every drunkard has her body shape,Neutral,"Oct 4, 2023 · 10:33 AM UTC",0,0,0,0
1982,problem is for them to think that everyone is enticed by curves even when it doesnt serve the purposeand we have done brand marketing we know how these huns get these gigs,Neutral,"Oct 4, 2023 · 10:32 AM UTC",0,1,0,1
1983,haha,Positive,"Oct 4, 2023 · 10:31 AM UTC",0,0,0,0
1984,factos,Neutral,"Oct 4, 2023 · 10:15 AM UTC",0,0,0,0
1985, not a midfielder,Neutral,"Oct 4, 2023 · 10:07 AM UTC",0,0,0,0
1986,they are actually many,Positive,"Oct 4, 2023 · 9:54 AM UTC",0,0,0,0
1987,my brother i tried to ignore your argument the paid partnership with eabl hashtag is a hashtag that all online marketers for eabl must attach on their posts its key for their kpis see samples,Neutral,"Oct 4, 2023 · 9:51 AM UTC",1,0,0,1
1988,,Neutral,"Oct 4, 2023 · 9:37 AM UTC",0,0,0,0
1989,gig ba gikuwe tata,Neutral,"Oct 4, 2023 · 9:36 AM UTC",0,0,0,0
1990,the real consumers convene at pope paul,Positive,"Oct 4, 2023 · 9:21 AM UTC",0,0,0,0
1991,then just hold the bottle dont fake drink it gives a different image,Negative,"Oct 4, 2023 · 9:21 AM UTC",0,0,0,1
1992,unfortunately the drunkos arent influencers neither do they have hips and nyash,Negative,"Oct 4, 2023 · 9:10 AM UTC",0,0,0,0
1993,they chose those people because they advocate for responsible drinking unlike some people who want to take pics with a whole crate of beer in front of them and think thats what its all about you also create your digital marketing company and employ the ones you think are fit,Positive,"Oct 4, 2023 · 9:09 AM UTC",10,0,6,27
1994,dont call beer consumers drunkards please ,Neutral,"Oct 4, 2023 · 9:00 AM UTC",0,0,0,0
1995,like me,Neutral,"Oct 4, 2023 · 8:56 AM UTC",0,0,0,0
1996,torrero specifically,Neutral,"Oct 4, 2023 · 8:54 AM UTC",0,0,0,0
1997,question is are you beautiful its not about consumption men will take that beer after seeing the nyash and face olaba me ignored,Positive,"Oct 4, 2023 · 8:50 AM UTC",0,0,0,0
1998,and the drunkard is here,Neutral,"Oct 4, 2023 · 8:46 AM UTC",1,0,0,0
1999,oo can do well on whiskey gigs ,Neutral,"Oct 4, 2023 · 8:45 AM UTC",1,0,0,1
2000,sex sells,Neutral,"Oct 4, 2023 · 8:43 AM UTC",0,0,0,0
2001,fake commercials  fake products,Negative,"Oct 4, 2023 · 8:40 AM UTC",0,0,0,0
2002,i wonder why they never use real consumers as in abatamiivu,Positive,"Oct 4, 2023 · 8:39 AM UTC",0,0,0,0
2003,,Neutral,"Oct 4, 2023 · 8:36 AM UTC",0,0,0,2
2004,yes ,Neutral,"Oct 4, 2023 · 8:31 AM UTC",0,0,0,0
2005,shark fins where tusks cant swim,Neutral,"Oct 4, 2023 · 8:30 AM UTC",0,0,0,0
2006,yessir we want to see the actual consumers in the adverts omunywi wa bell tabula,Neutral,"Oct 4, 2023 · 8:25 AM UTC",0,0,0,0
2007,,Neutral,"Oct 4, 2023 · 8:21 AM UTC",0,0,0,0
2008,to determine the companys ability to cover its shortterm obligations investors use current ratio current assetscurrent liabilities here is an illustration vs bat is more liquid than eabl however a current ratio of more than 1 or higher is generally considered acceptable,Positive,"Oct 4, 2023 · 8:20 AM UTC",0,1,0,3
2009,ono akunyweesa crate man look out for this man,Neutral,"Oct 4, 2023 · 8:15 AM UTC",0,0,0,2
2010,very important and key,Positive,"Oct 4, 2023 · 8:14 AM UTC",0,0,0,0
2011,,Neutral,"Oct 4, 2023 · 8:13 AM UTC",0,0,0,1
2012,she cant even influence me to have a beer tafaanana beer,Neutral,"Oct 4, 2023 · 8:11 AM UTC",0,0,0,0
2013,we are fixing the nation ,Neutral,"Oct 4, 2023 · 8:10 AM UTC",0,0,0,2
2014,messi is a winger,Neutral,"Oct 4, 2023 · 8:09 AM UTC",1,0,0,1
2015,,Neutral,"Oct 4, 2023 · 8:07 AM UTC",0,0,0,0
2016,you can as well come to jahazi pier on the 22 october and buy her a bottle and see wether shell take it or pass it,Neutral,"Oct 4, 2023 · 8:02 AM UTC",0,0,0,0
2017,politicians are using musicians as bait to attract fake crowds beer companies using the sex appeal to sell beers musicians have already turned against the politicians and now want seats for themselves ref kiyaga lutaaya  bobi next the models will turn against the bizns,Negative,"Oct 4, 2023 · 7:55 AM UTC",0,0,0,1
2018,an ad is an ad not necessarily by one who drinks the motive of it maybe to attract consumers my thoughts,Neutral,"Oct 4, 2023 · 7:52 AM UTC",2,0,0,0
2019,this is wild ,Positive,"Oct 4, 2023 · 7:51 AM UTC",0,0,0,2
2020,these gigs are not given to the right people its very disappointing ,Negative,"Oct 4, 2023 · 7:49 AM UTC",0,0,0,0
2021,,Neutral,"Oct 4, 2023 · 7:49 AM UTC",0,0,0,7
2022,fighting for the rights of those that actually take bell,Neutral,"Oct 4, 2023 · 7:48 AM UTC",0,0,0,0
2023,she is beautiful anyway,Positive,"Oct 4, 2023 · 7:47 AM UTC",0,0,0,0
2024,they should look for a man called  im sure hes consumed the most the past 5 years,Positive,"Oct 4, 2023 · 7:40 AM UTC",2,0,0,2
2025,,Neutral,"Oct 4, 2023 · 7:38 AM UTC",0,0,0,0
2026,real consumers have no problem with any of the frames especially the 2nd please go look for a gig elsewhere also youve been suspended from the rc association pending review please carry on,Positive,"Oct 4, 2023 · 7:34 AM UTC",0,0,0,0
2027,if this is what you call enjoyment nze i nolonger want to enjoy you can do better honestly,Positive,"Oct 4, 2023 · 7:34 AM UTC",0,0,0,0
2028,they should look for manini or amooti omubaranguzi,Neutral,"Oct 4, 2023 · 7:32 AM UTC",0,0,0,0
2029,i fought she knows the taste enough of bums and curvesthat bait has been overused,Neutral,"Oct 4, 2023 · 7:27 AM UTC",0,0,0,2
2030,my friend you dont have nyash to attract drunkards,Neutral,"Oct 4, 2023 · 7:22 AM UTC",0,0,0,0
2031,tambuza post paka ku tusker,Neutral,"Oct 4, 2023 · 7:19 AM UTC",0,0,0,1
2032,owaaye ofaaki ensi,Neutral,"Oct 4, 2023 · 7:19 AM UTC",1,0,0,2
2033,exactly push kati tekawo hashtag awo,Positive,"Oct 4, 2023 · 7:18 AM UTC",0,0,0,0
2034, they are brothers,Neutral,"Oct 4, 2023 · 7:18 AM UTC",2,0,0,2
2035,but also people are simply not serious you are given such a promising gig and you can not elaborately drink that bell why wouldnt you it does not kill has little ok curable side effects nga kulwaki toyiwawo musayi why wouldnt you,Positive,"Oct 4, 2023 · 7:18 AM UTC",0,0,0,4
2036,the bottle was empty,Negative,"Oct 4, 2023 · 7:13 AM UTC",0,0,0,1
2037,push the gig nawe twali bude,Neutral,"Oct 4, 2023 · 7:13 AM UTC",0,0,0,2
2038,,Neutral,"Oct 4, 2023 · 7:12 AM UTC",0,0,0,2
2039,the problem with these companies marketersthey give gigs to their girlfriends fact is omunywi wa bell tabula cc chance nalubega cc richard kisembo,Neutral,"Oct 4, 2023 · 7:10 AM UTC",2,3,0,27
2040,if you zoom in on that bottle youll see how the real drinkers look like   she indeed didnt taste it,Positive,"Oct 4, 2023 · 7:06 AM UTC",0,0,0,9
2041,the image you need on the billboard is here,Neutral,"Oct 4, 2023 · 7:06 AM UTC",2,0,0,3
2042,mannnnthe way i have tied myself on this kyi brand,Neutral,"Oct 4, 2023 · 7:05 AM UTC",0,0,0,1
2043,2nd frame is a meme but gig yino,Neutral,"Oct 4, 2023 · 7:04 AM UTC",1,0,0,2
2044,billboard material,Neutral,"Oct 4, 2023 · 7:02 AM UTC",1,1,0,6
2045,,Neutral,"Oct 4, 2023 · 6:59 AM UTC",1,0,0,0
2046,this here is supposed to be your gig konka toyine kiina,Neutral,"Oct 4, 2023 · 6:59 AM UTC",1,0,1,5
2047,its just that tamale quit otherwise this would suit him,Neutral,"Oct 4, 2023 · 6:57 AM UTC",0,0,0,3
2048,pick your sub,Neutral,"Oct 4, 2023 · 6:57 AM UTC",0,0,0,2
2049,i knew someone would bring this picture ,Neutral,"Oct 4, 2023 · 6:57 AM UTC",0,0,0,6
2050,he didnt say over consumers,Neutral,"Oct 4, 2023 · 6:56 AM UTC",1,0,0,2
2051,,Neutral,"Oct 4, 2023 · 6:55 AM UTC",0,0,0,0
2052,,Neutral,"Oct 4, 2023 · 6:54 AM UTC",0,0,0,1
2053,was adding paid partnership with eabl necessarymulabisa why do u give these fellas such gigs do u ever see messi adding paid partnership with pepsi,Neutral,"Oct 4, 2023 · 6:53 AM UTC",2,0,2,3
2054,the intent is in what drunkards see after taking the beer,Neutral,"Oct 4, 2023 · 6:46 AM UTC",1,0,0,9
2055,,Neutral,"Oct 4, 2023 · 6:44 AM UTC",0,0,0,3
2056,,Neutral,"Oct 4, 2023 · 6:42 AM UTC",0,0,0,2
2057,graham is the man for the job ,Neutral,"Oct 4, 2023 · 6:36 AM UTC",0,0,0,4
2058,man ,Neutral,"Oct 4, 2023 · 6:35 AM UTC",0,0,0,0
2059,very true indeed this is a beer advert not a beauty contest get the real consumers on such gigs,Positive,"Oct 4, 2023 · 6:34 AM UTC",0,1,0,4
2060,yeah plus weve seen the curves and the waist and pretty face  now they need to bring us a real consumer of the product simeone preferably 35 a real consumer,Positive,"Oct 4, 2023 · 6:24 AM UTC",1,2,2,11
2061,,Neutral,"Oct 4, 2023 · 6:18 AM UTC",0,0,0,0
2062,i know she didnt swallow anything,Neutral,"Oct 4, 2023 · 6:16 AM UTC",0,0,0,0
2063,true,Positive,"Oct 4, 2023 · 6:09 AM UTC",0,0,0,1
2064,tusker should use  man takes those like hes drinking water,Neutral,"Oct 4, 2023 · 6:08 AM UTC",1,2,0,8
2065,is the real bell ambassador that pic ,Positive,"Oct 4, 2023 · 6:05 AM UTC",1,2,0,11
2066,the consumer is more beautiful than the beer,Positive,"Oct 4, 2023 · 6:00 AM UTC",0,0,0,0
2067,these ones,Neutral,"Oct 4, 2023 · 5:53 AM UTC",3,1,0,20
2068,those faces dont drink that beer ,Neutral,"Oct 4, 2023 · 5:44 AM UTC",0,0,0,3
2069,paidpartnershipwitheabl this is the reaaaaaaal model who understands bello,Neutral,"Oct 4, 2023 · 5:37 AM UTC",14,32,1,239
2070,,Neutral,"Oct 4, 2023 · 5:31 AM UTC",0,0,0,0
2071,any drunkard knows you didnt take that beer in the 3rd frame dear  please use real consumers of your beer for these gigs,Positive,"Oct 4, 2023 · 5:25 AM UTC",164,555,34,1843
2072,but this one from is understandable due to impaired judgement ,Negative,"Oct 4, 2023 · 1:15 AM UTC",0,0,0,1
2073,,Neutral,"Oct 3, 2023 · 8:21 PM UTC",0,0,0,0
2074,greatness the one brand i can swear by eabl,Neutral,"Oct 3, 2023 · 6:32 PM UTC",0,0,0,0
2075,,Neutral,"Oct 3, 2023 · 5:11 PM UTC",0,0,0,0
2076,tourism fund does nothing to help bnbs for example they dont encourage people to go for usherati on weekends yet without usherati most bnbs would close therefore it makes more sense for bnbs to pay eabl nightclubs or satan than the tourism fund,Positive,"Oct 3, 2023 · 4:08 PM UTC",0,1,0,5
2077,we embarked on an incredible journey of technology  consumercentric marketing insights on season 3 of the imarketpodcast hosted by waithera kabiru and fiona ngaruro in partnership with and drinkbetternotmore keepwalking,Positive,"Oct 3, 2023 · 2:54 PM UTC",1,2,0,4
2078,will be the perfect one for me,Positive,"Oct 3, 2023 · 2:40 PM UTC",0,0,0,1
2079,na mahindi inaozea mashamba sahii bila market sugarcane wameua coffee and tea riggy g ameshika mateka cotton no market sorghum eabl wananunua na price ya matharau we are on our own,Positive,"Oct 3, 2023 · 10:17 AM UTC",0,0,0,0
2080,will be my dream come true,Positive,"Oct 3, 2023 · 10:09 AM UTC",0,0,0,0
2081,i hate those corporate clubs bana community clubs are the sure way to go eabl for instance should have looked for a team to sponsor instead of creating tusker,Negative,"Oct 3, 2023 · 10:04 AM UTC",1,0,0,0
2082,man i miss tusker safari sevens,Neutral,"Oct 3, 2023 · 5:30 AM UTC",0,0,0,1
2083,stop drinking beer and build a house  an another at some point heineken tried to exploit this thinking they were not wrong  eabl made a profit of 123bn from people who have already built so with the profit made by east african breweries in 202223 a total of 2464600 schools each costing kes 5 million could potentially be constructed related heinekens lost plan to build houses out of beer bottles heineken bottles were square cementtwitter areyouserious  seeingblocksineverybeer  squarebottlesroundhomes ,Positive,"Oct 3, 2023 · 1:05 AM UTC",1,0,0,3
2084,,Neutral,"Oct 2, 2023 · 9:15 PM UTC",0,0,0,0
2085,,Neutral,"Oct 2, 2023 · 8:37 PM UTC",0,0,0,1
2086,,Neutral,"Oct 2, 2023 · 7:44 PM UTC",0,0,0,0
2087,if you do not believe in a gynocentric order ask yourself how comes the first time a woman was elected as cog she was the 1st to be reelected kplc has had issues the chair is an obese lady so are the heads of google  pr eabl even ads in 254 what are you not saying,Positive,"Oct 2, 2023 · 6:32 PM UTC",2,0,0,1
2088,hiyo dividend ya eabl bana 27th smh,Neutral,"Oct 2, 2023 · 4:49 PM UTC",0,0,0,0
2089,eabl have his number on speed dial,Neutral,"Oct 2, 2023 · 4:36 PM UTC",1,0,0,3
2090,saint alone contributes 30 of eabl profits,Neutral,"Oct 2, 2023 · 4:34 PM UTC",2,0,0,2
2091,1 alcoholic drink a day can reduce your risk of getting type b diabetes by 30 tonight i aim to reduce it by 3500 ,Negative,"Oct 2, 2023 · 3:38 PM UTC",0,0,0,0
2092,5kenya orchards leads manufacturing and allied stocks with 8750 yeartodate gain while eabl and unga lag with losses of 2179 and 4531 respectively,Neutral,"Oct 2, 2023 · 2:51 PM UTC",1,0,0,1
2093,come on guys kindly water your pitch and upgarde it hamfai kuchezea kiwanja inakkaa hivyo you are gigantuam sisi mafans tunaaibika,Positive,"Oct 2, 2023 · 2:21 PM UTC",0,0,0,0
